date,Attribute,Value
2009-11-01,Edmonton,211.70800210533955
2009-12-01,Edmonton,216.57727257722476
2010-01-01,Edmonton,210.98197070797067
2010-02-01,Edmonton,215.90683778171416
2010-03-01,Edmonton,216.63166140834184
2010-04-01,Edmonton,218.15481756018426
2010-05-01,Edmonton,218.22248277570733
2010-06-01,Edmonton,218.8480809877865
2010-07-01,Edmonton,217.45484509046645
2010-08-01,Edmonton,215.14103265030636
2010-09-01,Edmonton,206.53017947863083
2010-10-01,Edmonton,211.62790438817302
2010-11-01,Edmonton,207.11824115328739
2010-12-01,Edmonton,205.24634558307326
2011-01-01,Edmonton,203.3010728653208
2011-02-01,Edmonton,200.0860847774617
2011-03-01,Edmonton,203.3211357889305
2011-04-01,Edmonton,202.96699442989757
2011-05-01,Edmonton,201.83152624116704
2011-06-01,Edmonton,207.23840616425395
2011-07-01,Edmonton,206.43166721115102
2011-08-01,Edmonton,206.33975336079925
2011-09-01,Edmonton,203.27069866826162
2011-10-01,Edmonton,204.20992793334648
2011-11-01,Edmonton,205.0805931447931
2011-12-01,Edmonton,204.2085471181919
2012-01-01,Edmonton,197.7470526794721
2012-02-01,Edmonton,198.83243143001002
2012-03-01,Edmonton,202.01125458594987
2012-04-01,Edmonton,203.60904916987965
2012-05-01,Edmonton,205.7119755257619
2012-06-01,Edmonton,209.5232466170326
2012-07-01,Edmonton,207.24505695575425
2012-08-01,Edmonton,210.7270395231282
2012-09-01,Edmonton,204.34755597924178
2012-10-01,Edmonton,207.96798966566877
2012-11-01,Edmonton,204.82205008952502
2012-12-01,Edmonton,205.4741704160615
2013-01-01,Edmonton,204.61401354648393
2013-02-01,Edmonton,201.2428621293679
2013-03-01,Edmonton,208.78008298313992
2013-04-01,Edmonton,210.19349297242405
2013-05-01,Edmonton,212.72197034286577
2013-06-01,Edmonton,210.6661567105707
2013-07-01,Edmonton,214.28728764777708
2013-08-01,Edmonton,211.66187334647702
2013-09-01,Edmonton,207.3140016210002
2013-10-01,Edmonton,212.01642483592428
2013-11-01,Edmonton,210.3377131125117
2013-12-01,Edmonton,211.5104795269882
2014-01-01,Edmonton,212.53701144691038
2014-02-01,Edmonton,212.12651377405064
2014-03-01,Edmonton,210.744875564379
2014-04-01,Edmonton,213.20268491680872
2014-05-01,Edmonton,212.25718290883466
2014-06-01,Edmonton,216.29566046386955
2014-07-01,Edmonton,218.25865320815652
2014-08-01,Edmonton,216.24699786390588
2014-09-01,Edmonton,216.3129768891054
2014-10-01,Edmonton,215.5350603391614
2014-11-01,Edmonton,223.51771293637555
2014-12-01,Edmonton,220.01382859107125
2015-01-01,Edmonton,220.30764637408885
2015-02-01,Edmonton,217.7427397307381
2015-03-01,Edmonton,219.74515027380713
2015-04-01,Edmonton,220.51208108140293
2015-05-01,Edmonton,219.66121487206937
2015-06-01,Edmonton,218.049194676792
2015-07-01,Edmonton,214.88071942767294
2015-08-01,Edmonton,215.37437385366363
2015-09-01,Edmonton,217.79695368061581
2015-10-01,Edmonton,216.30828294284558
2015-11-01,Edmonton,210.32162447748135
2015-12-01,Edmonton,216.54717709601735
2016-01-01,Edmonton,213.3326359811076
2016-02-01,Edmonton,211.19276520351593
2016-03-01,Edmonton,216.0135110455403
2016-04-01,Edmonton,212.58779969663348
2016-05-01,Edmonton,210.9145105423673
2016-06-01,Edmonton,212.38306765785597
2016-07-01,Edmonton,211.43574319835952
2016-08-01,Edmonton,213.78720738407117
2016-09-01,Edmonton,210.9377441302217
2016-10-01,Edmonton,210.80685498656163
2016-11-01,Edmonton,212.87140735577216
2016-12-01,Edmonton,211.72305387545657
2017-01-01,Edmonton,209.20828608512366
2017-02-01,Edmonton,206.02470909547503
2017-03-01,Edmonton,199.34933488655986
2017-04-01,Edmonton,209.72646174011857
2017-05-01,Edmonton,208.59118736395712
2017-06-01,Edmonton,209.0494806019926
2017-07-01,Edmonton,213.19168722679743
2017-08-01,Edmonton,213.52133690314812
2017-09-01,Edmonton,209.54266309804615
2017-10-01,Edmonton,208.10237670548602
2017-11-01,Edmonton,207.45700584684155
2017-12-01,Edmonton,210.0345472837223
2018-01-01,Edmonton,204.96371303118542
2018-02-01,Edmonton,201.1628213741963
2018-03-01,Edmonton,198.7222438950765
2018-04-01,Edmonton,203.94028595355303
2018-05-01,Edmonton,204.0790287639584
2018-06-01,Edmonton,206.47258244047683
2018-07-01,Edmonton,206.55507291184966
2018-08-01,Edmonton,203.82130655800998
2018-09-01,Edmonton,206.17266906728483
2018-10-01,Edmonton,202.34427929636541
2018-11-01,Edmonton,201.99841671285603
2018-12-01,Edmonton,197.94375925398947
2019-01-01,Edmonton,197.43464720346958
2019-02-01,Edmonton,200.2073331722145
2019-03-01,Edmonton,197.64995075512823
2019-04-01,Edmonton,194.28055998616372
2019-05-01,Edmonton,195.39882802728127
2019-06-01,Edmonton,196.28996417428644
2019-07-01,Edmonton,195.62558869888903
2019-08-01,Edmonton,194.13972424254578
2019-09-01,Edmonton,196.26929861298004
2019-10-01,Edmonton,190.4478627114939
2019-11-01,Edmonton,195.465946095089
2019-12-01,Edmonton,194.35802418277046
2020-01-01,Edmonton,190.58505323528792
2020-02-01,Edmonton,186.44233910486767
2020-03-01,Edmonton,191.03934971824728
2020-04-01,Edmonton,192.3504800570661
2020-05-01,Edmonton,193.1153971619442
2020-06-01,Edmonton,186.01616499495677
2020-07-01,Edmonton,191.79611266730993
2020-08-01,Edmonton,192.3928299754147
2020-09-01,Edmonton,195.38595430769865
2020-10-01,Edmonton,195.27332125567995
2020-11-01,Edmonton,194.37034000261448
2020-12-01,Edmonton,193.81465751932916
2021-01-01,Edmonton,192.1189078226566
2021-02-01,Edmonton,192.31409151429924
2021-03-01,Edmonton,192.31439245372744
2021-04-01,Edmonton,191.42952878079197
2021-05-01,Edmonton,196.2837435501771
2021-06-01,Edmonton,196.20465896872037
2021-07-01,Edmonton,195.55255368527912
2021-08-01,Edmonton,197.61740358388317
2021-09-01,Edmonton,196.11359323336617
2021-10-01,Edmonton,195.24984113845437
2021-11-01,Edmonton,193.9927892446741
2021-12-01,Edmonton,192.16332716251043
2022-01-01,Edmonton,194.36743094585367
2022-02-01,Edmonton,191.99407684083934
2022-03-01,Edmonton,187.3770604382042
2022-04-01,Edmonton,185.0027631309785
2022-05-01,Edmonton,178.51489754409943
2022-06-01,Edmonton,182.86654036338507
2022-07-01,Edmonton,187.55323659506857
2022-08-01,Edmonton,193.22714246751184
2022-09-01,Edmonton,193.72771117382487
2022-10-01,Edmonton,196.38919771325055
2022-11-01,Edmonton,195.52204737438322
2022-12-01,Edmonton,192.19540153606474
2023-01-01,Edmonton,189.50467630350937
2023-02-01,Edmonton,185.87309390822423
2023-03-01,Edmonton,183.6534782243765
2023-04-01,Edmonton,176.4686665257413
2023-05-01,Edmonton,181.21695378680212
2023-06-01,Edmonton,180.22495101718823
2023-07-01,Edmonton,181.49873094847112
2023-08-01,Edmonton,185.24375299389212
2023-09-01,Edmonton,185.32645874577594
2023-10-01,Edmonton,183.53977736425347
2023-11-01,Edmonton,185.33438883754914
2023-12-01,Edmonton,182.92351167449476
2024-01-01,Edmonton,186.40182781649935
2024-02-01,Edmonton,183.2615080269614
2024-03-01,Edmonton,185.53226652557774
2024-04-01,Edmonton,187.94340725708844
2024-05-01,Edmonton,186.58104607753793
2024-06-01,Edmonton,190.76635467104842
2024-07-01,Edmonton,191.88094192504818
2024-08-01,Edmonton,190.4611991282327
2024-09-01,Edmonton,193.3042008845184
2024-10-01,Edmonton,193.08748484159543
2024-11-01,Edmonton,191.45992749810304
2024-12-01,Edmonton,192.181839406023
2025-01-01,Edmonton,193.91792389222408
2025-02-01,Edmonton,190.2707122857721
2025-03-01,Edmonton,191.26287405826682
2025-04-01,Edmonton,193.6508456968607
2025-05-01,Edmonton,193.45521166987425
2025-06-01,Edmonton,197.64242240700244
2025-07-01,Edmonton,198.60380866984215
2025-08-01,Edmonton,198.93314101933817
2025-09-01,Edmonton,198.41326225253283
2025-10-01,Edmonton,199.10080036238347
2025-11-01,Edmonton,197.1802293312876
2025-12-01,Edmonton,197.41340223535585
