date,canada_house_index_2010,canada_house_index_1990,tsx_cad,tsx_index_1990,sp500_usd,usd_cad,sp500_cad,sp500_index_1990
1992-12-01,63.3468,90.82538421723491,3350.4,90.67412902335326,435.7099915,1.2724681818181818,554.4271006840204,143.7478149047997
1993-01-01,63.3468,90.82538421723491,3305.5,89.45897011899898,438.7799988,1.2779105263157895,560.7215792033495,145.37980138598442
1993-02-01,63.3468,90.82538421723491,3451.7,93.41567906814362,443.3800049,1.2602263157894735,558.7591500698458,144.87099707339104
1993-03-01,63.4415,90.96116319715767,3602.4,97.49417454445074,451.6700134,1.2470739130434783,563.2658910151383,146.03947199539346
1993-04-01,63.4415,90.96116319715767,3789.4,102.55508133986832,440.1900024,1.2620545454545455,555.5437933925673,144.03734284557984
1993-05-01,63.4415,90.96116319715767,3882.6,105.07741563576627,450.1900024,1.269805,571.653515997532,148.2141542249823
1993-06-01,63.3176,90.78351783694191,3966.4,107.34535140825822,450.5299988,1.2789227272727273,576.1930547834745,149.39113273189466
1993-07-01,63.3176,90.78351783694191,3967.2,107.36700234642042,448.1300049,1.2819666666666667,574.48772861497,148.94898820086425
1993-08-01,63.3176,90.78351783694191,4137.6,111.97865217497207,463.5599976,1.3080136363636363,606.3427981334945,157.20813828800638
1993-09-01,61.6801,88.43570284619697,3990.6,108.00029228766519,458.9299927,1.3214761904761905,606.465058448462,157.23983705075526
1993-10-01,61.6801,88.43570284619697,4255.5,115.1694591866284,467.8299866,1.32629,620.478232927714,160.87307072347252
1993-11-01,61.6801,88.43570284619697,4180.2,113.13156463210996,461.7900085,1.3174350000000001,608.3783198481975,157.73589351194624
1993-12-01,62.1264,89.0755989258119,4321.4,116.95295521774078,466.4500122,1.3307608695652173,620.7334238439782,160.93923476298517
1994-01-01,62.1264,89.0755989258119,4554.9,123.27232279383706,481.6099854,1.31725,634.4007532681501,164.48280025227115
1994-02-01,62.1264,89.0755989258119,4423.8,119.72427530250422,467.1400146,1.3424263157894736,627.1010487573188,162.59018610770983
